name,fold
victor_harbor-61490-aus-bom,train
victoria_harbour_bc-7120-can-meds,train
vieste-vie-ita-ispra,train
villagarcia-vil-esp-cmems,train
village_cove-9464212-usa-noaa,train
virginia_key-8723214-usa-noaa,train
visby-vis-swe-cmems,train
vlaardingen-vlaardgn-nld-rws,train
vlieland_haven-vlielhvn-nld-rws,train
vung_tau-383a-vnm-uhslc,train
vuren-vurn-nld-rws,train
wachapreague-8631044-usa-noaa,train
wajima-gs03-jpn-jodc_giaj,train
wakayama-ma28-jpn-jodc_jma,train
wake-051a-usa-uhslc,train
wakkanai-360a-jpn-uhslc,train
wallaroo-61780-aus-bom,train
warnemunde-war-deu-bfg,train
washington-8594900-usa-noaa,train
weipa_humbug_point-63620-aus-bom,train
wells-8419317-usa-noaa,train
west_bank_1-8762482-usa-noaa,train
west_ste_modeste-2595-can-meds,train
west_terschelling-westtslg-nld-rws,train
westkapelle-westkple-nld-rws,train
westport-9441102-usa-noaa,train
whitby-whi-gbr-bodc,train
whyalla-61840-aus-bom,train
wick-wic-gbr-bodc,train
wierumergronden-wiermgdn-nld-rws,train
wilmington_nc-750a-usa-uhslc,train
windmill_point-8636580-usa-noaa,train
woods_hole-8447930-usa-noaa,train
workington-wor-gbr-cmems,train
wrightsville_beach-8658163-usa-noaa,train
wyandotte_mi-9044030-usa-noaa,train
wyndham-165a-aus-uhslc,train
yaizu-gs23-jpn-jodc_giaj,train
yakutat_ak-570a-usa-uhslc,train
yamba-60130-aus-bom,train
yonaguni-ma76-jpn-jodc_jma,train
yorktown_uscg_training_center-8637689-usa-noaa,train
yoshioka-hd26-jpn-jodc_jcg,train
zanzibar-151a-tza-uhslc,train
awayuki-ma69-jpn-jodc_jma,val
bakar-bak-hrv-uz,val
buffalo_ny-9063020-usa-noaa,val
faraday-700a-ata-uhslc,val
funafuti-67440-tuv-bom,val
geraldton-62290-aus-bom,val
goods_island-58200-aus-bom,val
hiron_point-134a-bgd-uhslc,val
honiara-009b-slb-uhslc,val
kabelvag-kab-nor-nhs,val
keelung-341a-chn-uhslc,val
king_cove-9459881-usa-noaa,val
lagos_algarve-723a-prt-uhslc,val
legaspi-371a-phl-uhslc,val
lyttelton-667a-nzl-uhslc,val
majuro-67680-mhl-bom,val
male_hulule-108b-mdv-uhslc,val
matarani-094b-per-uhslc,val
mina_sulman-182a-bhr-uhslc,val
moerdijk-moerdk-nld-rws,val
mokelumne_r_at_bensons_ferry_nr_thorton-ben-usa-cdwr,val
mombasa-101a-ken-uhslc,val
nuku_alofa-038a-ton-uhslc,val
ortona-ort-ita-ispra,val
patonga-212440-aus-bom,val
pilots_station_east-8760922-usa-noaa,val
pt_la_rue-121a-syc-uhslc,val
puerto_armuelles-304b-pan-uhslc,val
rarotonga-023b-cok-uhslc,val
saldahna_bay-703a-zaf-uhslc,val
shute_harbour-59410-aus-bom,val
socoa_60minute-soc-fra-cmems,val
springmaid_pier-8661070-usa-noaa,val
stpetersburg-stp-rus-cmems,val
tarawa_betio-67590-kir-bom,val
tumaco-303a-col-uhslc,val
valencia-val-esp-cmems,val
winter_harbour_bc-8735-can-meds,val
wladyslawowo-wla-pol-eseas,val
yap-008b-fsm-uhslc,val
aburatsubo-gs01-jpn-jodc_giaj,test
anchorage-9455920-usa-noaa,test
andenes-800a-nor-uhslc,test
arrecife-arre-esp-ieo,test
atlantic_city-8534720-usa-noaa,test
ballen-bal-dnk-cmems,test
bar_harbor-8413320-usa-noaa,test
base_prat-730a-chl-uhslc,test
bermagui-219470-aus-bom,test
bintulu-387a-mys-uhslc,test
bowen-59320-aus-bom,test
busselton_port_geographe-bsgeo01-aus-bom,test
cape_vincent_ny-9052000-usa-noaa,test_xdom
cherry_point-9449424-usa-noaa,test
cordemais_60minute-cor-fra-cmems,test_xdom
dakar-223e-sen-uhslc,test
dry_dock_mi-9014087-usa-noaa,test_xdom
dunkerque-2-fra-refmar,test
durban-181a-zaf-uhslc,test
esbjerg-esb-dnk-dmi,test
ferrol2-fer-esp-cmems,test
fremantle-175a-aus-uhslc,test
fuerteventura-fue-esp-cmems,test
funchal-218b-prt-uhslc,test
gan-109a-mdv-uhslc,test
goderich_ontario-11860-can-meds,test_xdom
hechthausen-83-deu-wsv,test_xdom
hobart-339a-aus-uhslc,test
holyhead-hol-gbr-bodc,test
humboldt_bay_ca-576a-usa-uhslc,test
ibis-ibs-usa-cdwr,test_xdom
izuhara-hd23-jpn-jodc_jcg,test
jervis_bay-216470-aus-bom,test
juan_fernandez-021b-chl-uhslc,test
kanton-013b-kir-uhslc,test
killybegs_port-kil-irl-mi_c,test
kollmar-88-deu-wsv,test_xdom
kungsvik-kun-swe-cmems,test
kurihamako-0161-jpn-jodc_pahb,test
lameshur_bay-9751381-usa-noaa,test
lamu-149b-ken-uhslc,test
lapalma-lap-esp-cmems,test
lautoka-402a-fji-uhslc,test
ludington_mi-9087023-usa-noaa,test_xdom
madeira-715a-bra-uhslc,test
marysville_mi-9014084-usa-noaa,test_xdom
melbourne_williamstown-60780-aus-bom,test
melville_bay_gove_harbour-63480-aus-bom,test
morgans_point-8770613-usa-noaa,test
motril-mot-esp-cmems,test
nagasaki-362a-jpn-uhslc,test
naha-355a-jpn-uhslc,test
nice-339-fra-refmar,test
nieuwe_statenzijl-nieuwstzl-nld-rws,test_xdom
niigatakonishiko-0103-jpn-jodc_pahb,test
numbo_noumea-659-fra-refmar,test
onahama-ma12-jpn-jodc_jma,test
onisaki-gs09-jpn-jodc_giaj,test
paita-678b-per-uhslc,test
palma-palm-esp-ieo,test
papeete-015b-fra-uhslc,test
penrhyn-024a-cok-uhslc,test
pohnpei-67950-fsm-bom,test
port_aux_basques-665-can-meds,test
port_chicago-9415144-usa-noaa,test
port_douglas-59040-aus-bom,test
port_elizabeth-184a-zaf-uhslc,test
port_inland_mi-9087096-usa-noaa,test_xdom
port_manatee-8726384-usa-noaa,test
puerto_montt-684a-chl-uhslc,test
rechtenfleth-4108-deu-wsv,test_xdom
richmond-9414863-usa-noaa,test
rikitea-016a-fra-uhslc,test
rumoiko-0132-jpn-jodc_pahb,test
saint_nazaire-37-fra-refmar,test
salalah-114a-omn-uhslc,test
san_juan-096a-per-uhslc,test
sandakan-389a-mys-uhslc,test
seemannshoft_pegel_hpa-3345-deu-wsv,test_xdom
simrishamn-sim-swe-cmems,test
skamokawa-9440569-usa-noaa,test_xdom
smogen-smo-swe-cmems,test
stanley-sta-gbr-noc,test
syowa_station_antarctica-hd50-ata-jodc_jcg,test_xdom
tacoma-9446484-usa-noaa,test
takamatsu-ma35-jpn-jodc_jma,test
tallinn-tal-est-cmems,test
tofino_bc-8615-can-meds,test
tomakomaihigashiko-0146-jpn-jodc_pahb,test
tomakomainishiko-0136-jpn-jodc_pahb,test
tregde-804a-nor-uhslc,test
uragami-ma25-jpn-jodc_jma,test
ushuaia-600a-arg-uhslc,test
varennes-15660-can-meds,test
veracruz_ver-250a-mex-uhslc,test
viken-vik-swe-cmems,test
wehr_geesthacht_up-101-deu-wsv,test_xdom
west_channel_pile-60739-aus-bom,test
weymouth-wey-gbr-cmems,test
yokosuka-hd08-jpn-jodc_jcg,test
